depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
30,13.3,31.916,31.67,16.5,2.69339466094971,10,FALL,ShallowDepressionGravel,0.5,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
79,14.07,32.226,32.2,14.7,1.33210599422455,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
109,6.9,32.723,32.282,12.2,3.71421337127686,10,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
41,16.38,32.371,32.057,16.26,1.99230003356934,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_18,High Flat,HighFlat,HighLandPosition
84,11.59,34.006,32.554,19.93,0.716761410236359,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,15.69,32.381,32.224,22.51,1.45483088493347,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,19.96,31.582,30.983,20.98,3.03692126274109,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,15.53,31.163,30.976,21.07,1.15628957748413,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,16.34,32.169,32.138,21.84,0.847489237785339,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
93,9.2,33.416,33.929,17.9,2.01354026794434,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
57,12.74,32.523,32.433,13.06,1.91681897640228,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
30,16.5,33.083,31.61,23.11,1.09492087364197,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
21,23.86,31.117,31.104,24.51,2.35885810852051,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
59,14.81,32.682,32.278,15.28,1.61170160770416,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
108,7.55,33.895,32.274,16.78,1.94966673851013,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
107,14.04,35.547,33.742,21.48,0.33089342713356,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,20.06,31.969,31.947,20.05,5.1047477722168,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
107,11.39,34.536,31.79,27.1,0.320568263530731,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,13.59,32.383,32.358,13.83,1.6308890581131,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
151,7,34.286,31.167,10.4,2.05026197433472,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
51,14.46,32.712,32.619,16.33,5.32710838317871,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
124,8.86,33.506,32.242,15.63,0.901223540306091,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
102,13.56,35.588,34.089,23.21,0.271058171987534,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
94,9.77,33.096,32.651,15.75,1.42064237594604,10,FALL,SomewhatDeepFlatGravel,0.5,GulfofMaine,GOM_1078,Somewhat Deep Flat,MidFlat,MidLandPosition
86,8.77,32.81,32.29,14.94,1.917624,11,FALL,SomewhatDeepDepressionSand,0.35,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
96,12.83,35.344,34.177,19.66,0.758061528205872,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
127,13.13,35.345,33.377,19.74,1.21965599060059,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
104,15,35.826,34.071,19.5,1.33805847167969,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
208,10.5,34.758,33.342,11.6,1.343317,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
23,18.19,31.967,31.952,18.53,3.00533866882324,10,FALL,ShallowDepressionSand,0.35,SouthernNewEngland,SNE_316,Shallow Depression,Depression,LowLandPosition
86,11.98,34.42,33.466,21.54,0.381582885980606,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
35,11.74,33.036,31.903,24.94,0.415349692106247,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
49,8.8,32.71,32.165,11.5,14.236403465271,11,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
26,18,32.176,31.855,17.98,2.67027878761292,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
80,10.59,33.274,33.221,20.71,4.55277872085571,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
76,8.31,32.992,32.572,21.53,0.336115300655365,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
90,8.5,33.157,32.124,15.4,3.86678338050842,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
109,9.35,33.802,32.617,13.29,3.96553611755371,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
201,12.19,35.477,34.941,23.66,0.318085074424744,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
117,8.91,33.421,33.241,9.59,0.7159892,12,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
214,8.11,34.1,32.541,10.72,1.17417657375336,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
130,6.2,33.484,31.878,9.6,4.60902738571167,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
143,12.86,35.591,34.145,22.01,0.44175311923027,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
27,14.15,31.697,31.7,14.15,1.19227039813995,10,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
87,11.83,34.647,32.64,21.87,0.465798139572144,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
214,9.95,34.801,33.441,10.75,0.922531425952911,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
197,12.58,35.544,35.041,20.59,1.21982395648956,10,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_387,High Flat,HighFlat,HighLandPosition
188,7.72,34.168,33.166,12.62,1.60485064983368,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
106,9.21,33.842,32.653,11.8,1.04705357551575,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
28,19.76,32.923,32.921,19.75,2.54940986633301,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
57,10.22,32.224,31.527,17.63,2.48968029022217,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
218,11.3,35.44,33.832,22.24,0.197638243436813,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,15.55,32.425,32.429,15.8,1.94966673851013,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
49,14.3,32.959,32.925,15.2,1.96743488311768,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
36,18.62,33.32,32.69,19.65,0.729799687862396,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
159,6.34,33.243,32.481,14.13,1.73413276672363,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
51,16.69,32.54,32.485,17.3,5.32710838317871,10,FALL,ShallowDepressionSand,0.36,GulfofMaine,GOM_1451,Shallow Depression,Depression,LowLandPosition
198,9.72,34.786,33.286,11.09,0.881146848201752,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
67,15.41,32.391,32.393,15.43,1.48367667198181,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
67,9.77,32.792,34.423,22.97,0.257032126188278,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
212,8.51,34.802,33.027,10.66,1.13282465934753,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
33,14.9,31.826,31.693,23,0.391307711601257,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
178,9.8,34.322,33.625,12.39,1.04630565643311,11,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
30,17.32,31.634,30.3,20,6.42065763473511,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
40,16.84,32.826,32.827,16.84,3.45967316627502,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_91,High Flat,HighFlat,HighLandPosition
116,9.52,34.294,32.599,13.56,1.18472480773926,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
169,13.11,35.535,32.528,16.12,0.876927256584167,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
99,10.84,33.608,32.763,11.26,1.16373896598816,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
68,8.76,33.968,33.552,27.03,0.683781623840332,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
52,10.51,32.658,32.322,11.14,1.66906070709229,11,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
79,12.65,32.463,32.363,13.49,1.48883903026581,10,FALL,ModerateFlatSand,0.36,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
87,14.6,34.301,35.152,21.7,1.07794427871704,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
134,11.16,35.134,32.252,14.99,1.04959905147552,10,FALL,HighFlatSand,0.17,SouthernNewEngland,SNE_3,High Flat,HighFlat,HighLandPosition
72,15.94,34.353,33.664,21.12,1.38913607597351,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
59,10.9,32.864,32.329,18.4,0.400204092264175,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
76,10.79,32.678,32.373,17.66,0.473753601312637,9,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
43,8.97,33.036,32.395,24.2,0.60630339384079,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,15.8,31.212,30.865,21,0.650318026542664,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
102,9.36,34.792,32.848,12.3,1.41688549518585,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
115,12.7,35.657,31.29,23.1,0.652796506881714,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
199,9.01,34.754,32.895,15.9,1.40436792373657,10,FALL,DeeperFlatSand,0.36,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
62,14.18,32.638,32.084,14.21,3.96553611755371,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
105,7.43,32.559,31.928,10.77,4.70102691650391,10,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
35,11.74,32.169,31.584,22.42,0.847489237785339,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,11.76,32.15,31.878,15.28,2.48735976219177,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
51,12.46,33.07,32.401,19.54,0.789787650108337,9,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_381,High Flat,HighFlat,HighLandPosition
24,21.38,30.625,30.547,21.54,4.28463935852051,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
49,12,32.068,31.842,13.2,0.940050423145294,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
67,7.81,33.537,31.387,17.43,1.20769453048706,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
195,14.4,35.772,34.779,23.24,0.584639728069305,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
160,6.6,33.888,32.567,9.6,2.05026197433472,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
212,8.2,34.783,32.242,15.41,1.31579804420471,10,FALL,DeeperDepressionSand,0.35,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
145,7.48,33.998,31.932,10.56,1.20218634605408,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
197,11.56,35.443,32.983,20.4,0.361635118722916,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
187,9.55,34.827,32.432,12.03,0.9850287,11,FALL,DeeperDepressionSand,0.48,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
38,10.5,32.388,31.971,12.3,3.63697028160095,11,FALL,VeryShallowDepressionGravel,0.5,GulfofMaine,GOM_18,Very Shallow Depression,Depression,LowLandPosition
69,11.82,32.669,32.552,12.15,1.16373896598816,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
133,7.63,33.344,32.457,11.68,1.267757,11,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
180,5.88,33.49,32.533,13.5,1.73413276672363,10,FALL,DeeperFlatSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Flat,MidFlat,MidLandPosition
112,12.89,35.633,35.702,23.12,0.265947908163071,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
192,7.18,33.54,32.311,11.95,2.753163,11,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
205,8.03,34.161,33.188,9.6,0.8328876,12,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
122,9.25,34.206,32.531,15.9,0.876927256584167,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
91,9.12,33.083,32.631,16.32,1.67104649543762,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
118,14.27,35.527,32.423,23.37,0.293992340564728,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
123,13.05,34.894,33.291,21.83,0.223720341920853,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
37,14.33,32.001,31.226,19.33,2.44779300689697,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
27,17.94,32.544,32.546,17.92,1.49112188816071,9,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_873,High Flat,HighFlat,HighLandPosition
167,11.26,34.502,33.203,12.08,1.343317,11,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
54,11.66,32.574,32.539,21.24,0.828667163848877,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
42,17.3,32.444,32.456,17.29,3.76656866073608,10,FALL,VeryShallowDepressionGravel,0.5,GulfofMaine,GOM_18,Very Shallow Depression,Depression,LowLandPosition
64,13.04,32.562,32.398,14.43,2.13554763793945,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
64,8.53,32.24,31.451,15.25,9.32222652435303,10,FALL,ShallowDepressionSand,0.17,GulfofMaine,GOM_8,Shallow Depression,Depression,LowLandPosition
50,16.2,33.043,32.759,16.45,2.55263042449951,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
161,8.1,33.875,33.097,10.6,1.76879692077637,11,FALL,LowSlopeSand,0.35,GulfofMaine,GOM_5,Low Slope,LowSlope,LowLandPosition
35,19.24,32.841,33.086,21.46,0.927178502082825,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
60,15.3,32.578,32.58,15.28,4.21837282180786,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
68,16.8,35.686,35.432,24.3,0.413810759782791,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,12.82,34.216,32.93,16.93,0.823078393936157,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
58,15.24,32.457,32.449,15.41,3.14921116828918,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
26,18.43,32.074,32.081,18.44,3.72006726264954,10,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
61,9.28,33.253,32.851,24.33,0.556246995925903,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
188,8.67,35.014,32.401,11.68,1.2088418006897,11,FALL,DeeperDepressionSand,0.36,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
153,12.65,35.637,31.123,24.19,0.387066006660461,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
50,11.46,32.627,32.124,21.69,0.923604965209961,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,12.36,32.361,32.235,12.86,2.03913879394531,10,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_873,High Flat,HighFlat,HighLandPosition
31,15.31,32.385,31.945,17.77,1.45139622688293,9,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_6,Moderate Flat,MidFlat,MidLandPosition
50,13.67,32.616,32.616,13.67,1.20845103263855,10,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_381,High Flat,HighFlat,HighLandPosition
49,16.12,32.646,32.598,16.51,2.40582013130188,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
42,9.92,33.109,31.861,25.86,5.75399160385132,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
141,6.8,33.155,32.416,13.7,0.829573392868042,9,FALL,DeepDepressionSand,0.48,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
22,13.94,31.586,31.052,21.61,1.09839081764221,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
83,10.96,33.119,32.779,16.26,1.42064237594604,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
67,10.19,33.528,33.588,21.83,0.336115300655365,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,20.49,30.191,30.136,20.45,14.7580156326294,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
101,10.46,33.998,33.144,27.02,0.239754676818848,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,21.5,31.15,30.639,23.7,1.14632272720337,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
152,9.38,33.863,33.208,11.35,1.267757,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
122,7.4,34.519,31.956,11.2,0.932472348213196,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
64,7.04,32.62,31.931,13.71,2.65969324111938,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
188,6.4,33.52,32.498,8.8,1.90208566188812,11,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
43,13.3,31.955,31.945,13.3,2.33551168441772,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
104,8.23,32.8,32.708,14.65,1.17868983745575,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
20,21.97,32.336,32.383,22.59,2.21286344528198,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
131,13.3,35.171,32.88,17.06,0.644523203372955,10,FALL,DeepDepressionSand,0.17,SouthernNewEngland,SNE_66,Deep Depression,Depression,LowLandPosition
34,16.2,32.378,32.72,22.11,0.53403115272522,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
46,13.37,32.458,32.024,21.89,1.23105883598328,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
